,PROFILE,X,Y,LONG,LAT,Z,S
1678,N,-5675.964953952414,-2196.1664737210444,-50.988060702622086,-19.47044293426094,-366.0293498490876,1.0
1679,N,-5667.406198170193,-2193.007447981684,-50.91117609129994,-19.44352521688468,-379.7140648393126,1.0
1458,J,-6185.996754362638,-2191.487135243554,-55.56975431957711,-19.430569185390052,-449.4448669273493,1.0
1459,J,-6182.489077109738,-2190.195021479986,-55.53824431869672,-19.419557032309363,-424.8467669101947,1.0
1563,L,-5908.274263942364,-2190.1401068987907,-53.07493074069441,-19.419089001235836,-296.53774337036634,1.0
1460,J,-6179.616625795523,-2189.1369042101574,-55.512440649512236,-19.410538572526903,-376.1080232566974,1.0
1622,M,-5775.036083874907,-2185.656811753266,-51.87803180486575,-19.380873760116863,-344.12194991493766,1.0
1513,K,-6028.494143766772,-2184.8655080810036,-54.15488429570719,-19.374127809628664,-334.16570382407457,1.0
1461,J,-6161.563610137133,-2182.4867627278322,-55.35026765060842,-19.353847043342142,-351.9941349144665,1.0
1564,L,-5879.573423602871,-2179.589186977653,-52.817106705254,-19.329139372653536,-274.3077145914985,1.0
1565,L,-5866.367615258308,-2174.7345059059758,-52.69847691050326,-19.28773496093895,-284.0107933494162,1.0
1623,M,-5741.19450787978,-2173.2289096479894,-51.5740277553146,-19.27489193711396,-342.5168286494406,1.0
1566,L,-5848.21529003404,-2168.06140060459,-52.53541179859057,-19.230804351594344,-312.1417642763134,1.0
1514,K,-5979.426660110545,-2166.840718166471,-53.714103590490446,-19.22038811748137,-334.8496538052624,1.0
1462,J,-6116.77141333951,-2165.986780029932,-54.947892500682485,-19.213100960624164,-331.945674279634,1.0
1624,M,-5706.974192750074,-2160.6619202588145,-51.26662143423059,-19.167653427540866,-353.23885612786495,1.0
1567,L,-5827.587647825121,-2160.478326432065,-52.35011053587437,-19.166086232878992,-336.7563636766953,1.0
1417,I,-6231.512856521358,-2153.7607092441626,-55.97863242200434,-19.108732910704866,-473.2212087969232,1.0
1515,K,-5937.647229992118,-2151.4931724086814,-53.338792584118586,-19.089368704853136,-333.3322266596126,1.0
1625,M,-5678.484446022489,-2150.1994115569287,-51.010693684969745,-19.078319278802134,-368.5103564793707,1.0
1568,L,-5787.982574864416,-2145.91882405038,-51.994332112181674,-19.041755403435737,-341.1518278706352,1.0
1463,J,-6051.201148153463,-2141.832835405276,-54.35886478667852,-19.006846146085948,-336.36308898477955,1.0
1516,K,-5910.4144620202205,-2141.4892984598214,-53.09415646713823,-19.0039107485009,-295.35872793169494,1.0
1418,I,-6195.957702971946,-2140.681323409917,-55.659235043377805,-18.997006690538488,-445.94433132955965,1.0
1419,I,-6190.268878259645,-2138.5886216233203,-55.60813146150044,-18.97912343650873,-371.69060897892535,1.0
1569,L,-5751.485553917262,-2132.501894761253,-51.66647379476508,-18.92709806787041,-341.67715976517275,1.0
1517,K,-5884.656367111677,-2132.0271411464787,-52.86276756367677,-18.923039493940855,-275.66296285293157,1.0
1420,I,-6170.357991967142,-2131.2641654440063,-55.429268926731226,-18.916516757941817,-353.506024000683,1.0
1518,K,-5870.375707091124,-2126.7811844042353,-52.734482212039,-18.878186220087404,-281.95825434360364,1.0
1464,J,-5998.843224452447,-2122.54588596031,-53.88852555562466,-18.84196527235263,-334.7225715698618,1.0
1519,K,-5848.788007132461,-2118.8510089092156,-52.540556603820455,-18.810359634234864,-309.2685980436363,1.0
1570,L,-5713.187212784628,-2118.4227693550606,-51.3224339428064,-18.806696123632808,-352.2262739163103,1.0
1421,I,-6117.736364280829,-2111.9066742499704,-54.9565608024726,-18.75094217631258,-332.2906750018581,1.0
1520,K,-5825.363691336941,-2110.246158208821,-52.33013239482888,-18.736731247883835,-336.92133072516714,1.0
1571,L,-5690.842157552737,-2110.2083447738864,-51.12170489641337,-18.73640762112697,-375.74257565899745,1.0
1374,H,-6241.586349438532,-2106.3264581825306,-56.06912414852402,-18.703181109087872,-486.75319924840977,1.0
1465,J,-5940.518853098254,-2101.061092022694,-53.364588813383314,-18.658102330300924,-335.5428300636339,1.0
1375,H,-6225.404847096273,-2100.374641229056,-55.92376323978335,-18.652224473223782,-452.2704416382538,1.0
1521,K,-5787.1729817521655,-2096.216917953189,-51.98705941351515,-18.616618827368452,-338.7439206653556,1.0
1422,I,-6063.798823695537,-2092.065108855381,-54.47203163151676,-18.581056300199855,-338.0378009853017,1.0
1376,H,-6201.132593783436,-2091.44691587261,-55.70572187847392,-18.575760494724722,-400.5463056503935,1.0
1466,J,-5913.181129840468,-2090.990767434877,-53.119009867028325,-18.571852751589937,-303.5553403997673,1.0
1377,H,-6179.79078220803,-2083.5970541437255,-55.514005123184056,-18.508499486672527,-364.31158912418084,1.0
1522,K,-5751.904098162885,-2083.261001532637,-51.67023364169432,-18.50561944471212,-340.7010676815352,1.0
1467,J,-5882.207907828131,-2079.581243816047,-52.84077267970724,-18.47407993570097,-273.5765265365584,1.0
1468,J,-5865.330342441339,-2073.3640998317287,-52.68915893025041,-18.420778942601377,-286.4233517027586,1.0
1523,K,-5719.52254822489,-2071.3657382901083,-51.37934522936651,-18.403642980780102,-350.76277351336705,1.0
1279,F,-6430.565056010797,-2070.610421801926,-57.766748753394054,-18.397165687969064,-478.935614218834,1.0
1423,I,-6002.537666363592,-2069.5294639935637,-53.92171329197539,-18.387895396339093,-344.4137315115618,1.0
1378,H,-6136.921146543432,-2067.82891229008,-55.12890063376262,-18.373310447573974,-338.83929521571565,1.0
1469,J,-5830.210373765697,-2060.4270501461097,-52.373670883859134,-18.309813121480925,-336.0022797147119,1.0
1524,K,-5688.490229272733,-2059.9661109199283,-51.100577165202566,-18.3058581456855,-362.9805586885872,1.0
1280,F,-6394.785078909489,-2057.572786310216,-57.44533175043854,-18.285321342683705,-483.7026894377156,1.0
1325,G,-6239.863288404268,-2055.0618229938887,-56.05364562789851,-18.263772450954416,-487.1006449747489,1.0
1379,H,-6098.994753904145,-2053.8789747675837,-54.788202051968725,-18.25362040132943,-338.0258494838028,1.0
1326,G,-6223.69405314301,-2049.1058679840894,-55.9083949162214,-18.212648086874967,-457.71712230220055,1.0
1424,I,-5938.538389653772,-2045.9865693738825,-53.346798007565134,-18.18586677589391,-338.35220304302317,1.0
1470,J,-5784.113031983598,-2043.4462946529077,-51.959571417057724,-18.164053705220955,-339.22079834074765,1.0
1281,F,-6355.384916046866,-2043.2160146369868,-57.09139406547561,-18.1620761786729,-497.9980552029781,1.0
1525,K,-5636.544825854831,-2040.8841259909027,-50.63394366690201,-18.142049839944015,-352.2001597422926,1.0
1327,G,-6196.371172876298,-2039.0414559709527,-55.662949306723846,-18.126223285172525,-402.7020171861911,1.0
1380,H,-6058.540998249049,-2038.9994324576633,-54.42479978191864,-18.125862331466216,-340.89941268921143,1.0
1425,I,-5902.983235703265,-2032.9071833920884,-53.027400625335495,-18.073526045751226,-301.98303308653846,1.0
1328,G,-6179.183794413556,-2032.7104668297561,-55.50855245905356,-18.07183586219428,-369.84114393127646,1.0
1471,J,-5739.54734817062,-2027.0297519422083,-51.559231067893364,-18.02302021017234,-324.63323922494413,1.0
1426,I,-5885.916761967459,-2026.6290781798464,-52.87408988330651,-18.01957661343546,-264.0984806923889,1.0
1427,I,-5877.383525099556,-2023.4900255737257,-52.797434512292014,-17.99259562082821,-264.0984806923889,1.0
1282,F,-6300.996775392434,-2023.3978702341385,-56.60281708522842,-17.991803458015625,-484.21722928952084,1.0
1329,G,-6151.258059375775,-2022.4239926203607,-55.257691313006454,-17.98343183344309,-353.54399571377706,1.0
1472,J,-5721.916912683363,-2020.5352751963921,-51.4008541712545,-17.967194938387433,-286.444646444943,1.0
1381,H,-6007.371543373764,-2020.178483538018,-53.96513674797331,-17.96412750804922,-344.68152805560703,1.0
1428,I,-5858.894844884853,-2016.6887448041737,-52.63134787209136,-17.934122479800525,-277.73691963975745,1.0
1473,J,-5706.783526312907,-2014.9606298089082,-51.26490864848384,-17.919262114633582,-254.94672387403278,1.0
1330,G,-6124.3766200483515,-2012.5221858468283,-55.01621123493689,-17.898291359880325,-341.9528316645407,1.0
1382,H,-5979.4439244014,-2009.9062558700223,-53.7142586782539,-17.875791425683047,-340.396440169918,1.0
1429,I,-5838.983958993445,-2009.3642887724072,-52.45248534092524,-17.871129539446155,-286.8292121288786,1.0
1474,J,-5686.874155520734,-2007.6266677109752,-51.08605972768572,-17.856182056379375,-235.5630086159718,1.0
1430,I,-5823.339691335441,-2003.6093589699276,-52.31195049346483,-17.821619220824488,-292.8907405974173,1.0
1283,F,-6244.433726334691,-2002.787224961043,-56.0947025703787,-17.814545170516748,-477.0136739672941,1.0
1431,I,-5807.695423677436,-1997.8544291674482,-52.171415646004405,-17.77209497743456,-279.2523016500487,1.0
1331,G,-6081.219803882434,-1996.625326700606,-54.628526959179084,-17.761516093144106,-341.10003380294734,1.0
1475,J,-5656.413960386323,-1996.4061264420748,-50.812431139220664,-17.75962937007951,-229.49449472665722,1.0
1383,H,-5934.997405569324,-1993.558111012247,-53.31498880632629,-17.73511380784165,-334.9077521043861,1.0
1432,I,-5794.895568175035,-1993.1458501844927,-52.056432587681115,-17.731564807545453,-248.9446597347291,1.0
1284,F,-6214.943589388652,-1992.0415038272813,-55.82978816288465,-17.72205754953961,-465.1792617141846,1.0
1433,I,-5779.25130051703,-1987.3909203820128,-51.91589774022069,-17.68201533201491,-232.27545676677798,1.0
1476,J,-5619.1058187231865,-1982.6630252784091,-50.47728640043976,-17.64129819144656,-225.20231885053872,1.0
1332,G,-6040.660998633354,-1981.6854476394424,-54.26418101257033,-17.63287802491825,-339.68289044252356,1.0
1384,H,-5896.791525271479,-1979.5053734314308,-52.97177954417835,-17.61409896466748,-319.19576247790354,1.0
1434,I,-5756.496002068924,-1979.0201133831745,-51.711483416314344,-17.609918687420468,-223.1831642776568,1.0
1285,F,-6177.33518105578,-1978.3376180511934,-55.49194608271638,-17.604039159149934,-469.80896592933453,1.0
1286,F,-6166.9994808793535,-1974.5714588088247,-55.399098908310776,-17.57159114652714,-459.2696647262212,1.0
1287,F,-6150.945810455416,-1968.7217652022937,-55.254886333230374,-17.52118039631591,-435.05045945557634,1.0
1477,J,-5577.2549136521375,-1967.2465184104,-50.10133332364417,-17.50846496106849,-224.90922521095538,1.0
1333,G,-5994.453406265769,-1964.6648318338296,-53.84909114790867,-17.486210741002246,-357.63864038697096,1.0
1435,I,-5713.829817328315,-1963.324850205022,-51.32820655763878,-17.47465897003107,-226.2139287256129,1.0
1288,F,-6131.374651644032,-1961.5903566491047,-55.079075622348405,-17.45970507168923,-376.2685709904451,1.0
1385,H,-5845.180072777456,-1960.5218506750086,-52.508145978068455,-17.45049235215506,-294.9135962252958,1.0
1289,F,-6112.15360967087,-1954.586524916418,-54.90641006453646,-17.399309059281965,-357.7095288193339,1.0
1478,J,-5536.998512766844,-1952.4173748189808,-49.739703921655156,-17.38059976766853,-203.5364993190514,1.0
1386,H,-5813.006699747287,-1948.6879663420725,-52.21912765072165,-17.3484284557554,-279.91578755695014,1.0
1436,I,-5669.741426509904,-1947.1064116171067,-50.932153804394645,-17.334783630791144,-227.72931073590416,1.0
1334,G,-5939.141561025999,-1944.2906547973716,-53.35221638819128,-17.310488216504588,-345.99387600106417,1.0
1479,J,-5510.219024501241,-1942.5526857742025,-49.499139685556244,-17.295490740204343,-184.71568332770659,1.0
1387,H,-5790.217227134113,-1940.3056315878018,-52.014406335067285,-17.276098375345082,-287.0576014120545,1.0
1290,F,-6056.307487269916,-1934.237115931961,-54.4047358114206,-17.22371598890685,-348.43006478387946,1.0
1388,H,-5761.395247253264,-1929.7044435856503,-51.755494084611755,-17.184580929444145,-292.77105206876445,1.0
1437,I,-5621.386417458089,-1929.3184467999056,-50.49777336744482,-17.18124784910487,-233.79083920444282,1.0
1480,J,-5472.680622227914,-1928.7247641204567,-49.16192648052067,-17.176121283654894,-179.95326790033693,1.0
1240,E,-6154.597363411626,-1924.9424928319404,-55.28768879154372,-17.143457266967165,-441.4777396040502,1.0
1389,H,-5741.286889159546,-1922.308265896007,-51.57485763047041,-17.12070442280881,-286.3434200265441,1.0
1335,G,-5879.237411343752,-1922.2248975340967,-52.81408825577382,-17.119984291777627,-332.8009538994682,1.0
1390,H,-5736.5949391516,-1920.5824911804402,-51.532709126425786,-17.105796706508844,-252.06271480416376,1.0
1438,I,-5594.36450077658,-1919.3781135717807,-50.25503135983278,-17.095392245731556,-227.72931073590416,1.0
1241,E,-6139.522755192891,-1919.3622783381875,-55.15227128189368,-17.0952554432993,-388.24382404584674,1.0
1391,H,-5723.859645585284,-1915.898245270991,-51.41830603784207,-17.065326814184697,-237.06490613581812,1.0
1336,G,-5859.796449218735,-1915.0637984534724,-52.639447121624904,-17.058116615767478,-310.4621069190639,1.0
1291,F,-5998.327488212447,-1913.1101573712942,-53.88389261815499,-17.041234701638206,-372.56028968415194,1.0
1242,E,-6118.851387923241,-1911.7102941824453,-54.96657723027395,-17.029137175152705,-364.9293764040923,1.0
1439,I,-5568.764789771776,-1909.96095560587,-50.0250652431862,-17.014018391954384,-212.57548977824436,1.0
1392,H,-5705.091844751294,-1908.9951461136611,-51.24971201445723,-17.00567078509926,-232.77981825012904,1.0
1337,G,-5841.402825434915,-1908.2884875650175,-52.474214387871406,-16.99956281227142,-295.18385828738667,1.0
1338,G,-5821.623521317009,-1901.0027598513739,-52.29653387588778,-16.936577200015037,-279.570162869334,1.0
1393,H,-5674.929307610717,-1897.9008795791963,-50.9787573332452,-16.909754749690734,-234.20818102114993,1.0
1243,E,-6069.692242812559,-1893.5129009191032,-54.52497311620219,-16.871804603571736,-351.6003349701022,1.0
1339,G,-5794.518549482584,-1891.018614641087,-52.05304577114285,-16.850228921813056,-279.570162869334,1.0
1292,F,-5932.695809640318,-1889.1950525765183,-53.29431321831736,-16.834453456244347,-373.32311027481296,1.0
1394,H,-5640.745098690955,-1885.3273774477896,-50.67167535976363,-16.80099015685519,-236.35072475030768,1.0
1340,G,-5767.413577247126,-1881.0344692830793,-51.80955766279537,-16.76384072652719,-274.8860542439182,1.0
1244,E,-6022.97068257943,-1876.2178360125654,-54.10526619964888,-16.722150404981438,-370.9751548749646,1.0
1293,F,-5894.320307663028,-1875.211650486163,-52.949580218697776,-16.713440210272495,-347.2057288312805,1.0
1395,H,-5611.923118810107,-1874.7261894456385,-50.412763109308116,-16.709237600589894,-199.9274757987696,1.0
1341,G,-5749.099406752731,-1874.2884250983086,-51.64503867008451,-16.70544781824946,-256.9303047268444,1.0
1197,D,-6130.871348609305,-1867.576461126428,-55.07455437426201,-16.64733195529825,-380.9328189830759,1.0
1342,G,-5730.052669647096,-1867.272539222962,-51.47393891953853,-16.644700010073468,-253.8075656432339,1.0
1396,H,-5587.793089338305,-1865.850776306585,-50.19599936650038,-16.632387143698228,-184.92966713042395,1.0
1198,D,-6121.887034317901,-1864.2758576002761,-54.993846905808994,-16.61874697100168,-367.7731320134507,1.0
1397,H,-5571.706402622671,-1859.9338340663514,-50.05149020102541,-16.581136172211917,-174.21694677514094,1.0
1199,D,-6107.20575187121,-1858.8823360648205,-54.86196270168561,-16.572026930216335,-362.796560124447,1.0
1245,E,-5974.905316007693,-1858.4253301444655,-53.67348766536689,-16.568067701997784,-421.7070811829605,1.0
1294,F,-5845.108823589626,-1857.2797946457183,-52.50750593572436,-16.558143099829135,-324.96565794860203,1.0
1343,G,-5695.622029294087,-1854.5899762205902,-51.16464321482722,-16.534837224789584,-256.9303047268444,1.0
1200,D,-6086.697300664505,-1851.3480642024103,-54.67773214995959,-16.506743960120772,-356.576907713853,1.0
1344,G,-5676.575292188452,-1847.5740903452431,-50.99354346428125,-16.474034829899246,-248.34277203322864,1.0
1295,F,-5816.669089334007,-1846.9168229854517,-52.25202745614317,-16.468337704561648,-291.0675411876131,1.0
1398,H,-5532.751230672777,-1845.6054949583445,-49.70154993744447,-16.45697074269662,-144.17081687572272,1.0
1246,E,-5938.880784949699,-1845.0900177155413,-53.34987379684055,-16.452502255624406,-416.9143273615839,1.0
1201,D,-6065.356905619486,-1843.50815779993,-54.48602811957869,-16.4387890298633,-353.4413431498212,1.0
1202,D,-6053.9473610099185,-1839.3165876980063,-54.383534436502515,-16.402447352107284,-356.7563764007988,1.0
1345,G,-5648.005186730517,-1837.0502616060833,-50.73689384026355,-16.382795028861345,-246.00071793420753,1.0
1203,D,-6039.266078162067,-1833.9230660151752,-54.251650228775446,-16.35567442884435,-368.8423377405722,1.0
1296,F,-5780.777557209316,-1833.8385386770024,-51.929608337362396,-16.35494131263473,-280.54599059202974,1.0
1247,E,-5905.0372772133005,-1832.562061456262,-53.04585239416231,-16.343869926799286,-359.0942426663428,1.0
1204,D,-6028.5887817277935,-1830.0005048582866,-54.15573444297563,-16.321650629505925,-383.7720555444512,1.0
1399,H,-5489.932412988071,-1829.856044775464,-49.316901953703486,-16.32039748658034,-111.36898741446376,1.0
1346,G,-5623.0979147298085,-1827.875641467525,-50.513148009023965,-16.30321733104781,-235.8518156987865,1.0
1205,D,-6020.5197284132255,-1827.0361444230944,-54.0832489037671,-16.295934167247985,-401.8007906353307,1.0
1297,F,-5754.704895882456,-1824.3380894811878,-51.69539363568649,-16.272524992233716,-285.2299856791411,1.0
1248,E,-5875.987028805423,-1821.8084408738519,-52.784889572639656,-16.25057439612548,-340.81700951172144,1.0
1347,G,-5604.051177624175,-1820.859755592178,-50.34204825847799,-16.242341700684374,-210.86990302990222,1.0
1171,C,-6126.585611774034,-1818.8215983560729,-55.03605494523363,-16.22465338261893,-373.45256288034074,1.0
1206,D,-5997.830473139379,-1818.7007018357526,-53.879427855789245,-16.223604121494294,-413.1758139275116,1.0
1298,F,-5737.084185379977,-1817.9173922295993,-51.53710410007226,-16.21680563883715,-275.4182311843515,1.0
1400,H,-5447.704861312143,-1814.3240717452381,-48.93756540288916,-16.18561553194265,-82.80173327616689,1.0
1299,F,-5726.715147342379,-1814.1390852186394,-51.44395744656437,-16.184009709384114,-259.5207532409132,1.0
1348,G,-5582.074173271519,-1812.7645026590856,-50.144625469386476,-16.172076882005513,-199.15963125267595,1.0
1249,E,-5840.911406212183,-1808.8243888353422,-52.4697998938845,-16.137868493894327,-337.82902857572856,1.0
1172,C,-6098.136515061308,-1808.3940409952334,-54.780492361269275,-16.134131816328907,-366.86546195148367,1.0
1349,G,-5568.854751563732,-1807.8951146098077,-50.025873383713204,-16.129799587135988,-177.88643596089983,1.0
1300,F,-5708.894386438356,-1807.6454928892283,-51.283870827617136,-16.12763206002939,-247.1540509623096,1.0
1207,D,-5964.290135289448,-1806.378853580539,-53.578129874537986,-16.116633147931896,-409.72773287788823,1.0
1301,F,-5690.790230887485,-1801.0486362090478,-51.12123843124289,-16.07034123208616,-242.16829598102998,1.0
1350,G,-5548.32627128649,-1800.3334270608766,-49.84146290778528,-16.064128946973174,-152.30084446794115,1.0
1173,C,-6075.065310143952,-1799.9376630972383,-54.573240201266124,-16.060691268711764,-371.8137622249982,1.0
1250,E,-5815.493402866904,-1799.4153276769034,-52.24146608491585,-16.056154075573,-339.9885591216243,1.0
1208,D,-5938.416716417566,-1796.873632058641,-53.345704998287616,-16.03407450053818,-411.22681571549344,1.0
1209,D,-5924.04763685732,-1791.5948057480466,-53.216625360410625,-15.988209709129263,-395.1977174745581,1.0
1174,C,-6051.922552698557,-1791.4550587746235,-54.36534527396744,-15.98699538040305,-378.8032789491124,1.0
1251,E,-5792.442992406586,-1790.8826857222186,-52.034400724698536,-15.982021677515911,-324.8583646562714,1.0
1351,G,-5521.271127695324,-1790.367636137003,-49.59842241776535,-15.977545986618887,-131.24005597046002,1.0
1210,D,-5904.767506389774,-1784.5117869953806,-53.043429001622485,-15.926652560605786,-369.44145948041694,1.0
1252,E,-5769.652555067288,-1782.4462788243159,-51.829670742761934,-15.908698025610708,-327.7276913076174,1.0
1302,F,-5633.860489406619,-1780.3043742447867,-50.60982986231053,-15.890077696132488,-239.96813301509258,1.0
1211,D,-5888.1452660933055,-1778.405208000524,-52.894108876476224,-15.873566117421483,-345.7935822554723,1.0
1352,G,-5488.305621366857,-1778.2247568112248,-49.30228823592934,-15.871997181888853,-117.18773009421261,1.0
1253,E,-5756.029533312796,-1777.4034025956225,-51.7072930561824,-15.86485574928488,-327.0359564360253,1.0
1303,F,-5618.1735582824585,-1774.5883144105037,-50.468911762412894,-15.840377445449954,-224.24793381423137,1.0
1304,F,-5614.92281884579,-1773.403798396594,-50.4397098732064,-15.830076712497398,-197.15472448967836,1.0
1254,E,-5742.406511558305,-1772.3605263669292,-51.58491536960289,-15.821003818576704,-315.9681959263097,1.0
1212,D,-5868.3864773792375,-1771.146342650661,-52.71661265750087,-15.810444059290386,-339.9618452827474,1.0
1255,E,-5732.027066545624,-1768.5183350040463,-51.49167522864719,-15.787586358853748,-274.46409508331,1.0
1353,G,-5459.714987875795,-1767.6933665492243,-49.045454205452536,-15.780410467611526,-100.18200976912783,1.0
1256,E,-5715.987219479344,-1762.5808150514151,-51.3475868309014,-15.73593380800009,-257.5300765018681,1.0
1305,F,-5575.930520375423,-1759.1956458032828,-50.08943609641759,-15.706479094033673,-179.3586161417484,1.0
1213,D,-5830.933485814601,-1757.3870871289043,-52.38016670991575,-15.690740867078098,-339.9885591216243,1.0
1257,E,-5683.119776457949,-1750.4141716959589,-51.05233356674094,-15.630050481841117,-254.2443820181495,1.0
1214,D,-5803.965470991143,-1747.479739508085,-52.137908910933,-15.604504522219596,-352.1436801871284,1.0
1306,F,-5534.253220909786,-1744.0091229842972,-49.71504254530951,-15.5742866050576,-141.53381900724295,1.0
1258,E,-5656.6639182691915,-1740.6209245901339,-50.81467654908634,-15.544781945985008,-253.80283333584617,1.0
1215,D,-5775.960224766604,-1737.1913400330222,-51.88633350374267,-15.514912535232266,-368.71884515989575,1.0
1175,C,-5897.729011992345,-1734.937904412187,-52.98020113067847,-15.495284219640675,-372.6167556818473,1.0
1216,D,-5760.401754552714,-1731.4755625141263,-51.74656938783611,-15.465122174803188,-381.9789773090591,1.0
1176,C,-5879.643840878346,-1728.3090767528727,-52.81773927440226,-15.437533573598643,-341.7500570154552,1.0
1177,C,-5852.25457154675,-1718.2699820177859,-52.57169728178787,-15.350041548691898,-341.7767704269585,1.0
1178,C,-5824.7195752731095,-1708.1774734234632,-52.32434620178002,-15.262046570824683,-340.2222696329483,1.0
